sample_id,x,y,z,wind_x,wind_y,wind_z
0,7.4692205,0.96252398,0.025,-1.6242599,-0.349033,-7.902609799999999e-18
1,9.086656,1.8020249,0.025,-0.36695701,-1.84515,4.7685602e-18
2,3.4604916,1.0834223,0.025,-0.21608301,0.85502201,-3.9511701000000003e-17
3,3.5381768,1.7117647,0.025,-0.081746399,0.93544,9.7741898e-17
4,5.6666917,5.1851668,0.025,0.46366501,-0.84237701,-9.3798298e-17
5,4.9855207,3.4514252,0.025,0.85566598,-0.51402301,-2.1635299e-17
6,3.3616033,1.8249175,0.025,-0.0302066,1.25842,-4.8243999e-17
7,5.7420543,5.0803405,0.025,0.55074799,-0.92722303,6.9240397e-17
8,3.9983445,1.2457996,0.025,-0.39021599,0.061045401,-1.23243e-17
9,6.2824167,3.9270781,0.025,0.883259,-1.64341,-2.1027399000000002e-17
10,5.6252459,1.5365831,0.025,-1.14428,-1.99166,-1.0408400000000001e-17
11,4.6111558,2.3474013,0.025,-0.0257305,-0.392483,-1.47801e-17
12,6.0993821,1.7777161,0.025,-0.78113598,-2.5178101,1.8639899999999998e-19
13,1.2846825,0.20734421,0.025,-0.95082599,-0.077743202,6.8545003e-17
14,6.9617051,4.5027847,0.025,0.018160401,1.39937,-1.5661400000000001e-16
15,5.076536,5.3381004,0.025,2.2367799,-1.80365,3.1236199e-17
16,7.7964554,1.9641898,0.025,0.488195,-0.0226299,-2.50737e-16
17,5.9202719,4.7275147,0.025,0.86525398,-1.26621,1.8285299999999998e-19
18,4.9930472,2.0822619,0.025,-0.31977099,-0.92146099,7.264840100000001e-17
19,8.7116614,4.9464015,0.025,-0.71336299,-0.084717996,1.51063e-17
20,7.561872,1.526342,0.025,0.094607301,-0.13993999,2.0330900000000003e-16
21,8.1108218,1.7021517,0.025,0.139448,-0.15449201,-2.41691e-16
22,0.41315295,5.0187332,0.025,-0.0331969,-0.225031,4.3075301e-17
23,8.1382169,3.5473304,0.025,0.083756097,-0.998155,-4.38503e-17
24,9.7286618,1.0409256,0.025,-0.087097101,-0.167804,5.7586303e-17
25,9.5698922,3.7255465,0.025,-0.57434601,-0.68377602,-7.2254802e-17
26,4.0812189,2.3293922,0.025,0.069997497,0.25310501,2.1847501e-18
27,3.3928351,0.85968702,0.025,-0.25940499,0.87205601,-3.0585701e-17
28,3.6177208,5.8652458,0.025,4.00109,-0.256051,-6.3224101e-17
29,8.3001473,1.768044,0.025,0.051877201,-0.131671,-3.5063800000000003e-16
30,8.4428514,1.3544605,0.025,-1.3109601,-1.62863,9.7958202e-17
31,9.7977044,3.3181501,0.025,0.055975001,0.38631099,1.1217200000000002e-16
