sample_id,x,y,z,wind_x,wind_y,wind_z
0,9.4540497,2.8086419,0.025,0.32493401,-1.03342,-5.4076301000000004e-17
1,5.6049178,4.7600827,0.025,1.77986,-2.34059,8.53748e-18
2,9.0655327,5.327783,0.025,-0.0026265499,-0.24697299,-4.4569299e-17
3,9.0765378,2.8368376,0.025,0.51043898,-2.26969,-1.2717600000000001e-17
4,0.74579282,0.53444051,0.025,-0.20595001,0.35562,-8.4275398e-17
5,7.0570936,1.8626271,0.025,0.49516901,0.106318,8.9460999e-17
6,9.4952526,3.0232998,0.025,0.26846099,-0.770181,1.6494301e-17
7,0.24202233,2.1765667,0.025,0.36792299,-0.082148597,9.782079800000001e-17
8,4.8804734,0.26197234,0.025,-2.2170601,-3.48155,-2.89398e-17
9,0.34880522,2.0400927,0.025,1.43796,0.51358998,-3.21064e-17
10,8.4254157,3.523833,0.025,0.179938,-1.2983299,-1.9240899e-17
11,6.1948247,5.9852004,0.025,-0.64851397,-0.0098056002,-4.0241601e-16
12,1.5968972,2.1123521,0.025,0.69402099,1.52385,-4.7003301999999996e-18
13,0.68786881,5.0381179,0.025,-0.025440799,0.137895,1.33551e-17
14,7.84932,0.38997433,0.025,-1.6982599,-0.392185,2.10206e-17
15,9.3286556,4.8488289,0.025,-1.66896,-0.59750402,-6.7851501e-17
16,3.8048231,0.69870678,0.025,-0.56125998,0.109307,-1.76e-17
17,2.937833,5.6443397,0.025,4.2686501,0.172177,1.45883e-17
18,5.4876282,4.7602782,0.025,2.03248,-2.63118,5.6065098e-17
19,5.9221249,4.1566144,0.025,1.53181,-2.5729001,-6.9465397e-17
20,3.9636662,0.76887764,0.025,-0.59778303,-0.103447,-2.5109101e-17
21,9.8611177,1.8939537,0.025,0.0165006,-0.14177699,4.4935101e-17
22,7.8185661,1.8221869,0.025,0.391278,-0.086689003,-1.7205899e-17
23,8.8120661,2.9117358,0.025,0.84791398,-2.6796,1.2639100000000001e-17
24,6.7869148,5.7102143,0.025,-0.54495198,0.665214,-2.81185e-16
25,4.1424503,0.037219492,0.025,-1.07542,-0.081371397,1.6234600000000002e-16
26,4.0918469,5.9074092,0.025,2.4288199,-0.47339401,6.750660000000001e-17
27,6.6487685,3.013922,0.025,0.071168602,-0.107476,-6.16325e-16
28,5.9720658,4.2292869,0.025,1.4667,-2.31792,5.04119e-17
29,8.1694397,5.0368779,0.025,-0.12727299,0.86394203,3.84103e-17
30,0.1980772,0.71873076,0.025,-0.104796,0.58352602,-4.3900000000000003e-16
31,0.3114695,5.5643396,0.025,-0.15997601,-0.282756,3.7541999e-17
32,5.308881,5.6307918,0.025,-0.286928,-0.047231998,2.2968701000000004e-16
33,8.393425,1.9705053,0.025,0.16943,0.00551851,9.4181297e-16
34,8.1522653,4.3984268,0.025,-0.28057799,-0.078683801,-8.0087999e-18
35,3.2163735,1.6413636,0.025,-0.032925501,1.5096101,3.2470798999999996e-18
36,1.6611238,2.1830027,0.025,0.55990499,1.61002,8.088630000000001e-17
37,5.4184915,0.8677366,0.025,-2.2398901,-2.0883999,2.47957e-17
38,5.0116075,2.5190683,0.025,-0.02079,-0.78619897,2.9276701e-17
39,6.4565239,1.2955077,0.025,0.103733,0.26477,1.75045e-17
40,3.3439042,1.8881468,0.025,-0.0105209,1.30551,-9.1894902e-18
41,1.8121093,1.913563,0.025,0.40562201,1.04036,-1.3183300000000002e-16
42,4.769009,1.3184499,0.025,-0.77635199,-1.01297,7.4613299e-17
43,6.6717477,4.1462536,0.025,0.28882599,0.33841899,2.4022099e-17
44,4.6884798,1.5650315,0.025,-0.53879899,-0.76074201,-4.0990201000000003e-17
45,6.9405587,5.3286195,0.025,-0.092165098,1.21517,3.7845101000000003e-17
46,1.7235364,5.3910373,0.025,1.28057,1.81522,2.9403799e-17
47,1.5196519,1.9915496,0.025,0.88358498,1.36841,1.6231701e-17
48,8.7190456,1.5710113,0.025,-0.932271,-1.96539,6.97751e-17
49,5.5443642,1.4619799,0.025,-1.21767,-1.9026999,-2.12483e-17
50,1.2394428,5.7482896,0.025,0.052533198,0.35896301,-4.55788e-17
51,6.9654239,0.82527947,0.025,-1.79324,-0.115021,9.5508497e-17
52,0.1334562,2.8648123,0.025,0.0165783,-0.77010399,1.17975e-16
53,6.4905516,5.9146199,0.025,-0.82757401,0.172607,6.0680203e-17
54,9.7533967,4.6050871,0.025,-2.00387,-0.35821599,-1.5974701e-17
55,4.3979915,0.11083292,0.025,-0.0289375,-1.10514,-5.5581799e-17
56,0.10205582,5.138766,0.025,-0.027492199,-0.61359698,1.39305e-16
57,8.8340654,5.0498778,0.025,-0.56656402,-0.158525,-4.9785499e-19
58,6.6700301,1.7148315,0.025,0.266994,0.354013,3.6468501e-17
59,6.062576,3.7077482,0.025,1.0293601,-2.6966701,2.2564800999999997e-18
60,9.0158659,1.6234425,0.025,-0.54575402,-1.766,-2.1281301e-17
61,1.9112242,5.0962142,0.025,1.30769,3.4154501,-3.1100899e-17
62,7.8332456,0.91085399,0.025,-1.8392,-0.72686797,5.4400701e-17
63,4.0981264,5.532831,0.025,3.2360401,-1.09997,3.5637898e-18
64,9.6648146,4.990503,0.025,-1.3595999,-0.300201,3.3750001e-17
65,6.4838936,2.0285232,0.025,-0.0413532,-0.46107399,4.5417298e-16
66,7.4122165,1.6811474,0.025,0.346053,-0.049387101,1.79079e-18
67,6.515525,1.4970259,0.025,0.275482,0.33529499,-1.5996e-17
68,8.2672514,4.3295611,0.025,-0.49337,-0.36509901,-3.5252998e-17
69,3.1798736,5.6763918,0.025,4.24123,-0.038580999,1.93668e-17
70,4.4752889,1.2892394,0.025,-0.59772903,-0.62210602,6.7946402e-17
71,3.7498574,2.4844859,0.025,0.174962,0.69676101,-1.57464e-17
72,4.7527967,3.1901426,0.025,0.61421901,-0.352745,5.1485898e-17
73,9.9883385,0.80549342,0.025,0.0030706101,0.19607,2.5642201e-15
74,8.5971342,3.6698472,0.025,-0.146494,-1.50253,2.8252202000000003e-17
75,0.12253574,1.2116023,0.025,2.0069499,0.172739,1.72136e-17
76,0.43876096,4.2120384,0.025,-0.047062099,-0.23593201,-2.8829901e-17
77,9.2475694,0.38088774,0.025,-0.179867,-0.254502,-4.24607e-17
78,6.2779983,4.857165,0.025,0.16861901,-0.202996,1.07944e-16
79,5.6209415,2.9491873,0.025,0.111789,-1.44792,-5.57681e-17
80,8.0575495,0.16870929,0.025,-1.33649,-0.19211601,1.0276599999999998e-18
81,5.9632661,1.3724104,0.025,-1.23184,-2.11608,-9.764499899999999e-18
82,0.5126289,2.5811484,0.025,0.20175099,0.0118139,-2.01483e-17
83,3.0196526,1.8208956,0.025,-0.0050809402,1.20332,-1.9982799e-17
84,0.62572894,2.9329531,0.025,0.091116898,0.116848,-6.7922301e-17
85,6.6410409,4.4353203,0.025,0.19088601,0.46507901,-7.8173802e-17
86,1.3596539,5.5514512,0.025,0.373474,0.79470998,1.56277e-17
87,4.9370522,1.2545924,0.025,-0.98748398,-1.28234,-2.0936199e-17
88,6.2082793,1.4053457,0.025,-0.54168701,-1.32599,1.35302e-16
89,5.3393094,0.94410839,0.025,-2.11094,-2.0967901,-6.5576902e-18
90,9.2164583,0.56101058,0.025,-0.29405001,-0.38651299,2.5343701e-17
91,9.1414016,3.5653111,0.025,-0.31241599,-1.64161,3.1663999999999996e-18
92,3.6337894,3.4696423,0.025,0.91130197,0.76908499,5.2309301000000004e-17
93,3.8400797,0.64604233,0.025,-0.60540098,0.034779899,4.249659799999999e-18
94,0.90120751,0.70383264,0.025,0.116961,0.276032,1.47749e-17
95,0.68724511,0.79694968,0.025,0.36076599,0.38333499,4.6613298e-17
96,6.6214633,3.3776318,0.025,0.178709,-0.62023002,1.44766e-17
97,4.2303085,2.24191,0.025,-0.0049165902,0.0504793,-3.9791199e-17
98,8.7261267,4.7061293,0.025,-1.17301,-0.42833301,1.4397001e-17
99,5.2637485,0.20525646,0.025,-3.5597401,-2.49754,2.74334e-17
100,6.7342944,0.61642637,0.025,-2.063,-0.13757899,-5.68347e-17
101,4.5065914,5.598285,0.025,3.0379801,-1.46452,1.92766e-17
102,8.0620229,0.28857471,0.025,-1.41403,-0.340426,-2.8344101e-17
