sample_id,x,y,z,wind_x,wind_y,wind_z
0,0.68672911,3.0001367,0.025,0.087530799,0.25447401,-4.66193e-17
1,7.1237426,1.5047848,0.025,0.181265,0.064088501,6.064579900000001e-17
2,8.3823532,5.9884598,0.025,0.40812099,0.021761199,6.855810000000001e-16
3,0.65668336,0.95806262,0.025,1.012,0.39847401,1.14367e-17
4,3.097944,3.8453972,0.025,-0.097315498,-0.232283,2.8027100000000003e-16
5,4.2444714,3.4711723,0.025,0.93357301,0.121205,1.53954e-16
6,8.9397093,2.5107124,0.025,0.20468301,-2.63307,-1.1198e-17
7,3.7950951,1.88747,0.025,-0.088263497,0.56933999,-2.3661999e-17
8,4.4268398,3.345457,0.025,0.80293298,-0.043372001,-8.2313299e-17
9,0.20564258,4.6999472,0.025,-0.0159926,-0.48878101,3.0562501e-17
10,9.8512252,2.8461026,0.025,0.107809,0.27999601,2.71827e-17
11,6.3965719,2.7397329,0.025,-0.034080502,-2.45983,3.1400299e-18
12,5.3062263,4.2657701,0.025,0.734474,-1.497,5.7670299999999994e-18
13,7.4726293,1.0603232,0.025,-1.28412,-0.289031,-1.1250200000000001e-16
14,0.73871491,0.98946167,0.025,1.1059,0.41435999,6.237450000000001e-17
15,6.0388948,4.6164522,0.025,0.79204601,-1.14044,1.37237e-17
16,0.99491886,2.7407759,0.025,0.40167099,1.26924,-3.37865e-17
17,5.9824098,4.459566,0.025,1.2018,-1.73426,1.7394298999999997e-18
18,3.7285526,2.6084512,0.025,0.24315301,0.71541101,3.2661299e-17
19,6.7558942,3.7324646,0.025,0.225501,0.22244599,3.0038799e-17
20,6.3613516,5.8191866,0.025,-0.971084,0.144261,5.8792802e-17
21,8.7052364,2.3679394,0.025,-0.206956,-2.4654801,-1.33642e-17
22,6.3874073,3.0158515,0.025,-0.34455901,-2.4105101,-4.1213999e-17
23,8.289904,3.9357062,0.025,-0.31573299,-0.95680898,-3.0557499e-19
24,5.6588158,1.3146466,0.025,-1.53475,-2.1150301,-1.14332e-17
25,3.6537616,3.0190508,0.025,0.49987301,0.75798798,7.50103e-17
26,7.482649,1.2377281,0.025,-0.564439,-0.193193,-2.08619e-17
27,4.338143,2.3776594,0.025,0.055601899,-0.061251599,5.25796e-17
28,5.5829304,3.7288107,0.025,0.68567502,-1.1645401,1.06956e-17
29,6.8357866,3.9597575,0.025,0.15817501,0.67312199,2.8118499e-17
30,7.7756038,0.71748981,0.025,-1.90588,-0.60434401,2.3697901000000002e-17
31,1.0785199,0.56397551,0.025,-0.212523,0.107275,-8.7823102e-17
32,5.2412982,0.015638131,0.025,-4.5776701,-3.3548701,4.7638199999999995e-18
33,8.7952293,2.825837,0.025,0.758425,-2.8554599,2.8651399e-17
34,6.4381851,3.752937,0.025,0.58113199,-1.2071199,4.9371701e-17
35,2.6797817,5.9661993,0.025,3.61092,0.021427101,-4.82802e-17
36,0.10991549,0.46748694,0.025,-0.13477001,0.165402,1.75857e-16
37,8.7437029,5.2311983,0.025,-0.102991,0.0338233,1.81211e-17
38,8.7698654,5.4735026,0.025,0.33614901,0.053796999,-4.6390701e-17
39,5.3907274,5.2770731,0.025,0.910851,-1.01432,-5.4326198000000004e-17
40,6.0315806,2.5708228,0.025,-0.228476,-2.8743701,3.32137e-17
41,4.9832265,5.2595937,0.025,2.6029899,-2.07673,3.9357101e-17
42,1.4880566,5.1392181,0.025,0.58409798,1.80828,7.0715704e-18
43,1.6294729,2.397343,0.025,0.48190701,1.88096,2.2551299e-17
44,3.0794919,5.7562178,0.025,4.1771698,0.036780301,-3.77171e-17
45,5.880811,2.3818888,0.025,-0.37337399,-2.42097,-7.6752699e-18
46,8.5530253,1.591268,0.025,-1.0306,-1.87839,-7.1245397e-17
47,9.7882303,4.572321,0.025,-2.0058601,-0.31681499,6.6590799e-17
48,2.1762419,5.8159377,0.025,2.5525301,0.57464302,7.0646101e-17
49,1.0013331,2.9619575,0.025,0.213394,1.20289,-2.2000601e-17
50,0.87499495,2.5865605,0.025,0.51792198,1.02175,-8.0758199e-17
51,0.32667064,0.28575599,0.025,-0.42730999,0.48463401,-4.2496000000000006e-16
52,6.6654099,3.470992,0.025,0.19267499,-0.33896101,-2.1054801e-17
53,1.3772145,2.4987442,0.025,0.62977999,1.86571,3.1833199e-17
54,0.11356538,5.623951,0.025,-0.098025799,-0.398655,6.4058898e-17
55,6.0638644,0.19833545,0.025,-2.68929,-0.26484999,-2.3136601000000002e-17
