sample_id,x,y,z,wind_x,wind_y,wind_z
0,5.7979274,3.45,0.025,0.194125,0.63669401,8.5015597e-18
1,6.8556625,1.4,0.025,-0.060783301,0.73282701,1.9828099999999997e-18
2,7.4185791,3.925,0.025,-0.178578,-0.356754,4.7719301e-18
3,2.65,3.442265,0.025,-0.54696703,0.067087702,-6.66188e-20
4,8.5877133,4.4000001,0.025,0.27784801,0.242008,6.1979898999999995e-18
5,4.25,4.442265,0.025,0.373779,0.67891198,-6.1693901e-21
6,9.4104376,2.275,0.025,0.68366301,0.091695197,-1.31709e-19
7,6.5524092,0.12647549,0.025,-0.428877,-0.90159398,1.2859e-17
8,3.875,4.5721688,0.025,0.268471,0.0229246,1.06668e-20
9,9.800149,5.3499999,0.025,0.40292901,-0.74610698,-3.2669700999999997e-18
10,4.75,2.0288676,0.025,0.55540103,0.54226202,7.4141199e-23
11,1.525,0.31013979,0.025,-0.197147,-0.26243299,-1.2191e-18
12,3.9992793,2.3168577,0.025,0.71468198,0.529441,-2.3515598999999997e-18
13,5.8123613,3.525,0.025,0.17335001,0.70272899,5.5968797999999995e-18
14,8.5877133,0.20000002,0.025,-0.56478697,-0.099008001,-1.1812500000000001e-17
15,4.0999996,1.4504063,0.025,0.71203202,0.28479499,-9.0178403e-19
16,5.2238852,0.3666701,0.025,0.53769702,-0.217013,2.9476899e-17
17,0.99999998,3.0092522,0.025,-0.139229,-0.799959,2.2536299999999997e-18
18,0.094670105,3.3784666,0.025,-0.00803365,0.77995002,4.6138799e-18
19,4.0999954,5.7805309,0.025,0.0142705,0.491869,8.27803e-20
20,6.1750001,5.9855663,0.025,0.973441,0.0060696001,-5.5788298999999995e-18
21,7.3753513,5.0498724,0.025,0.912718,-0.048179399,8.8408702e-19
22,4.474151,2.7638228,0.025,0.614564,0.59434903,7.2970102e-18
23,3.375,5.3042197,0.025,0.61798197,0.18392199,1.7023199999999999e-18
24,6.375,2.1010416,0.025,-0.363998,-0.15338799,-7.205940099999999e-18
25,6.5523001,1.0997219,0.025,-0.0423523,0.89900899,-6.7297999999999994e-18
26,9.5692088,0.95000003,0.025,-0.13599101,-0.316385,3.879139999999999e-18
27,3.525,0.19572815,0.025,0.536533,-0.0080594802,-5.926780099999999e-18
28,3.7457426,2.2215592,0.025,0.7852,0.51617002,5.759309899999999e-18
29,7.4041451,4.55,0.025,0.70471197,-0.55159801,4.3486100999999995e-18
30,7.2314609,2.287785,0.025,0.84411597,0.050158098,5.2358001999999996e-18
31,8.2846044,4.625,0.025,0.51913297,0.28882501,-4.810229799999999e-18
32,2.1246271,5.8520306,0.025,0.56439,0.17863099,3.826509799999999e-18
33,3.425,2.4359728,0.025,0.79158902,0.57971603,-3.6885398e-18
34,2.425,4.7846044,0.025,0.56455499,0.087090902,-1.4314e-18
35,3.4070083,4.4395462,0.025,0.19711199,-0.307549,3.0252798999999997e-18
36,4.4000001,1.5370091,0.025,0.61597002,0.33529699,2.48899e-18
37,0.94999998,1.7102142,0.025,1.83859,-0.16671,-9.5745401e-19
38,6.5257505,5.9048847,0.025,1.53456,0.0320476,3.2968099999999998e-18
39,9.3238348,1.025,0.025,-0.28263301,-0.47333401,1.9885000000000002e-17
40,1.125,2.3597332,0.025,-0.065762699,-0.306353,8.8019998e-21
41,8.833087,4.1750002,0.025,-0.060164802,-0.0033551301,-5.377679799999999e-18
42,3.0263834,3.9483238,0.025,-0.033982102,0.032990102,-1.09716e-16
43,2.9,5.9711326,0.025,1.46163,0.077969499,-1.5874899999999998e-19
44,7.7649891,0.52499997,0.025,-1.05713,-0.14195099,-3.7245901e-20
45,4.45,1.479274,0.025,0.59437197,0.318836,-6.7948899999999994e-18
46,3.1,5.1165808,0.025,0.70580298,0.103812,-3.34638e-21
47,5.3508275,1.1059108,0.025,0.108083,0.113371,-2.40596e-17
48,3.175,4.986677,0.025,0.45905399,-0.063275903,2.6340600999999996e-18
49,8.9341234,3.3,0.025,-0.54518998,0.11444,1.8797300999999997e-18
50,4.0999999,3.4896369,0.025,0.56183797,0.58562899,-4.1889400999999997e-19
51,2.3000001,0.61324865,0.025,0.719616,-0.283959,-4.5003600999999995e-18
52,4.0249963,0.22357993,0.025,0.53082502,0.011572,-1.52519e-17
53,4.9752033,2.775,0.025,0.607714,0.61602902,-3.39058e-19
54,1.8999997,5.6073278,0.025,0.69402802,0.468943,8.1310102e-19
55,2.8524253,2.9274438,0.025,0.39453399,0.58367902,1.54288e-19
56,9.2372322,5.2249999,0.025,0.67282599,-0.21763,-1.09671e-17
57,2.375,1.782383,0.025,1.49211,0.22415601,7.8261803e-21
58,2.85,1.0173938,0.025,1.04482,-0.0411845,5.8140599e-22
59,4.7487724,1.2735669,0.025,0.461651,0.249843,-2.0650898999999997e-18
60,7.425,2.639156,0.025,1.26921,-0.302645,-2.5990899999999998e-18
61,4.5749985,1.1761643,0.025,0.52716398,0.211265,2.9167399999999998e-18
62,0.014433742,3.525,0.025,0.0069631101,0.603185,-1.12712e-20
63,3.799728,5.8664087,0.025,0.45280701,1.18191,5.731940199999999e-18
64,7.5340489,0.22499997,0.025,-1.0533201,-0.051396001,-6.3730599000000005e-21
65,5.6000039,0.38452773,0.025,0.93699503,-0.39638001,2.0233199999999997e-18
66,2.725,5.217617,0.025,1.1775399,0.345153,-6.6139702e-19
67,7.4618802,0.75,0.025,-0.89287698,-0.027408199,6.123740099999999e-18
68,5.0748768,0.10913369,0.025,0.55381203,-0.048030499,-2.39711e-17
69,7.2309402,0.2,0.025,-1.10031,-0.0668476,-5.695940099999999e-18
70,8.9341234,1.8,0.025,0.70839202,-0.53683299,6.2837801e-18
71,4.625,5.217617,0.025,0.092452198,0.501046,-4.3905899e-21
72,1.95,1.9122868,0.025,1.4782799,-0.021008199,-1.8121899999999998e-18
73,4.5752757,1.4918719,0.025,0.548931,0.33357301,6.8186201999999996e-18
74,3.5,4.3555996,0.025,0.22314601,-0.29043299,-3.07451e-18
75,5.0750053,1.1473009,0.025,0.29162499,0.16921,-2.1716399e-17
76,3.35,1.2772015,0.025,0.95823997,0.15813901,-5.0727101e-21
77,5.125,0.36787476,0.025,0.50880802,-0.147267,-2.4049600000000002e-17
78,4.2752952,2.9081693,0.025,0.61508799,0.59821498,1.6492700999999998e-19
79,0.72499998,3.3412286,0.025,0.041968599,-0.261949,-2.0830098999999997e-18
80,7.2032733,3.4046879,0.025,-0.037165601,-0.057764798,6.2818499e-18
81,8.717618,4.2250018,0.025,0.0183322,0.116839,1.2178999999999999e-18
82,1.375,2.0133231,0.025,1.05557,-0.244725,3.6812799999999996e-18
83,6.675,2.3319764,0.025,0.172684,-0.0026682999,4.4132101e-17
84,4.7,2.6350852,0.025,0.61041498,0.60183698,-4.602960299999999e-19
85,4.3499999,1.2772015,0.025,0.61502302,0.24136899,-2.6076698999999996e-18
86,6.625,2.5051785,0.025,0.85637099,-0.082450502,5.6774599999999995e-18
87,0.39999998,2.2298294,0.025,0.0114179,0.041878499,6.689550199999999e-19
88,3.3,4.730677,0.025,0.1943,-0.25653699,-1.62444e-18
89,0.97499998,3.3989638,0.025,0.184901,-0.93765903,1.11875e-20
90,3.5500001,2.6236116,0.025,0.70706803,0.59074903,-1.7969599e-18
91,5.4082386,3.725,0.025,0.398799,0.72463697,-3.7487602e-18
92,4.3499999,0.75758624,0.025,0.56818199,0.086267702,8.127789799999999e-18
93,7.7505553,1.65,0.025,0.273837,-0.25252199,3.2075300999999997e-19
94,8.3080982,5.3386248,0.025,0.63221699,0.166577,-9.801259799999999e-18
95,3.8441054,2.3225032,0.025,0.74542397,0.53455299,-3.2329799999999998e-18
96,1.2749998,4.986677,0.025,1.5441999,0.71819597,-7.2015197e-20
97,1.95,4.9433756,0.025,1.50341,0.607813,-1.5636399999999998e-18
98,7.5999999,2.7690575,0.025,1.13343,-0.43662399,3.898189999999999e-18
99,9.0640271,0.975,0.025,-0.44333801,-0.54031599,4.0284e-20
100,5.942265,3.5500001,0.025,0.0516144,0.75463903,-3.93904e-17
101,8.6598822,0.57499998,0.025,-0.70231199,-0.352507,7.20494e-18
102,4.6499788,1.2771891,0.025,0.50350499,0.250884,-2.3433600999999997e-18
103,1.175,4.2938566,0.025,1.06712,-0.0289365,7.947040099999999e-18
104,0.10046426,5.6904853,0.025,-0.172986,-0.63026798,-5.5903698999999995e-18
105,0.17476248,3.7453627,0.025,0.12831099,0.50873899,4.842769799999999e-18
106,7.4641573,1.840772,0.025,0.492028,-0.035488602,-4.31456e-18
107,9.8001489,0.25,0.025,-0.11653,-0.143638,-8.2647003e-17
108,0.077677179,0.73898618,0.025,0.0403644,0.72499102,6.2476099999999995e-18
109,3.8000001,4.0958549,0.025,0.35900199,0.113523,7.780259799999999e-18
110,2.075,1.1472976,0.025,1.49428,-0.22542401,1.19552e-18
111,4.7216136,0.10979916,0.025,0.483776,-0.0091196001,-3.7853701e-17
112,7.8515918,1.525,0.025,0.102225,-0.29742,1.7113399999999998e-18
113,3.35,2.8834192,0.025,0.58151299,0.58251297,-5.9309100000000005e-21
114,6.8950044,2.7191285,0.025,1.19626,-0.0126468,-1.29341e-17
115,3.75,0.67098369,0.025,0.66898501,0.043470498,-5.5343300999999995e-18
116,9.0495936,2.35,0.025,0.89014798,-0.145688,1.26971e-19
117,5.2752839,0.065395425,0.025,0.66858101,-0.053398199,-1.03071e-17
118,0.975,1.3205027,0.025,1.9884,-0.24196801,2.0307301e-18
119,8.5249999,3.2453738,0.025,-0.29980001,-0.0491031,-1.25245e-20
120,8.5448971,2.9716273,0.025,0.26412201,-0.198539,2.8465699999999996e-18
121,6.639156,1.575,0.025,0.030537801,0.971717,-2.4675200999999997e-18
122,1.475,5.0732794,0.025,1.45883,0.77309501,3.49682e-18
123,5.1484083,2.825,0.025,0.61694598,0.60733801,6.4560299e-19
124,8.5745884,3.5061468,0.025,-0.66339099,0.118979,-7.977749999999999e-18
125,4.5250001,0.82975499,0.025,0.52889001,0.097117402,1.02726e-17
126,7.1443558,4.1500007,0.025,-0.50269401,-0.0304299,-1.26663e-17
127,0.47500002,4.6402667,0.025,1.98146,0.063764296,1.4713599999999998e-18
128,7.1010364,3.825,0.025,-0.10814,0.291291,-1.6343699e-17
129,5.400086,0.21145909,0.025,0.75632602,-0.212457,5.851490099999999e-18
130,0.45,3.4711325,0.025,0.107322,0.27307299,-4.1982999e-19
131,8.8475208,4.5999999,0.025,0.44993401,0.038220499,6.303919899999999e-18
132,3.325,5.1598819,0.025,0.50594902,0.024830701,2.4663399e-18
133,0.9,1.4792741,0.025,1.99603,-0.19461501,1.5283699999999999e-18
134,9.8867511,1.85,0.025,0.091423497,-0.294595,8.492410199999999e-18
135,6.3196761,4.8194243,0.025,1.14218,0.66181201,2.2673700999999996e-18
136,7.6350853,0.85000003,0.025,-0.78555101,-0.10646,-6.115239999999999e-18
137,9.15063,4.675,0.025,0.43111101,-0.32636201,-2.6391499e-18
138,4.7750001,0.31013979,0.025,0.49590501,-0.022403801,1.36945e-17
139,5.5750038,0.31235893,0.025,1.02384,-0.40240499,4.2299398e-18
140,5.25,5.2031832,0.025,0.353172,0.432639,-7.9136799e-18
141,1.7589719,2.6270189,0.025,0.80682099,-0.79916602,-4.9155399e-19
142,6.0999999,2.2020726,0.025,-0.243176,0.0579363,1.04311e-18
143,7.6783867,0.22499997,0.025,-1.01932,-0.0633099,5.1790699e-21
144,4.9000001,3.9907478,0.025,0.464329,0.70092398,2.5622099e-18
145,6.325,5.4774248,0.025,1.11429,0.18752401,1.7758999e-18
146,1.75,1.363804,0.025,1.78738,-0.234523,-2.8130400999999997e-18
147,1.625,5.6794972,0.025,0.256293,0.42089701,9.4356703e-21
148,3.4499999,4.5682839,0.025,0.17888799,-0.3272,-7.757839899999999e-18
149,4.4499763,2.7215428,0.025,0.61933398,0.59070998,8.698489899999999e-18
150,5.3499999,5.9711326,0.025,1.11832,0.0106495,-8.286989899999999e-18
151,6.4466933,4.8270246,0.025,1.28236,0.59513497,4.613369899999999e-18
152,8.1495272,2.10538,0.025,1.09083,-0.64018297,3.7666500999999995e-18
153,5.675,5.2464846,0.025,0.55339903,0.394034,3.3781100999999995e-18
154,8.0103629,1.45,0.025,0.0137424,-0.35632399,2.10012e-18
155,8.0750001,2.6680235,0.025,0.98978698,-0.59389597,-4.797870099999999e-18
156,9.8723173,5.425,0.025,0.32661,-0.554093,1.18205e-17
157,7.3235192,3.3323605,0.025,-0.0147124,-0.22381,-3.3675299999999996e-18
158,7.9381943,4.625,0.025,0.48185799,-0.026830001,9.301080199999999e-18
159,8.0999861,2.105115,0.025,1.05329,-0.60874099,-2.8154801e-19
160,1.525,1.8689855,0.025,1.46875,-0.210875,-1.0735399999999998e-18
161,7.700328,2.278626,0.025,1.01983,-0.360461,-6.4032799999999994e-18
162,4.2032617,0.11414027,0.025,0.49525899,0.0064370101,6.611549999999999e-18
163,7.2416838,5.4493405,0.025,1.16276,0.163146,-6.490760099999999e-19
