sample_id,x,y,z,wind_x,wind_y,wind_z
0,4.2750001,1.5803104,0.025,0.66069502,0.34015599,-8.638820399999999e-18
1,0.85000003,0.69985116,0.025,0.56840098,-0.121382,-7.6565098e-21
2,9.4970398,5.875,0.025,0.123354,-0.0953824,-1.15883e-19
3,9.8723173,1.525,0.025,0.032574601,-0.449065,-8.8726197e-18
4,6.1501832,0.13150048,0.025,1.16682,-0.58010501,-2.6373100999999996e-18
5,7.6206949,0.17494448,0.025,-1.02369,-0.0449837,-1.4727099999999998e-18
6,2.054875,4.5543626,0.025,-0.17736501,-0.0087593896,1.86069e-17
7,8.6310148,5.075,0.025,0.73424602,0.25751001,-2.7268699999999997e-18
8,5.942265,2.8000001,0.025,1.00877,0.181361,-2.0357300000000002e-17
9,0.95000003,5.0877133,0.025,1.43305,0.51367199,-1.24468e-18
10,6.4250001,0.48556625,0.025,-0.085822597,-0.063562803,1.4013400000000002e-16
11,8.0537526,5.7251476,0.025,0.436454,0.247568,1.4549601e-17
12,2.3402949,4.5517656,0.025,-0.175962,-0.0124159,-2.2452499999999997e-18
13,1.175,5.3908221,0.025,0.64485699,0.56109399,6.8268399999999995e-19
14,5.8984999,4.0743326,0.025,0.44490701,1.24359,-3.7307e-18
15,4.4749999,2.5340489,0.025,0.62813097,0.57720399,-4.2934199999999996e-19
16,4.4248347,2.7632974,0.025,0.61776102,0.59246403,-6.7048799999999994e-18
17,1.5792332,3.0097377,0.025,0.22040799,-1.2119499,-2.2734500999999997e-18
18,6.5484835,5.0000023,0.025,1.19072,0.37910199,5.199409999999999e-18
19,4.3224886,3.8226846,0.025,0.538158,0.64335501,7.3134101e-20
20,3.0147633,3.6747874,0.025,0.0020987999,-0.124664,2.0138400000000002e-16
21,4.1999999,5.5207259,0.025,-0.095160499,0.467269,2.8112299999999997e-18
22,8.3134763,5.675007,0.025,0.479911,0.117845,6.045990099999999e-18
23,4.05,4.5288674,0.025,0.317202,0.42648399,-1.10037e-17
24,3.7566414,2.1481096,0.025,0.79549199,0.496921,-2.29925e-18
25,9.193931,4.4000001,0.025,0.177614,-0.466454,-8.720219699999999e-19
26,3.1242514,4.1192361,0.025,-0.068843901,0.133472,6.6759299e-18
27,8.5299784,2.1,0.025,1.22993,-0.66158301,-1.59839e-20
28,1.8993515,5.862124,0.025,0.26980999,0.179601,7.9591302e-18
29,5.125,2.2742414,0.025,0.58052802,0.70288599,5.5978899e-21
30,8.0750001,3.0144338,0.025,0.44287699,-0.53687102,3.90368e-18
31,2.125,3.2153956,0.025,-0.52103001,-0.0112699,4.9368e-19
32,5.0999999,0.52664608,0.025,0.43314001,-0.134719,-1.72486e-17
33,1.2999837,4.827915,0.025,1.59794,0.71545202,2.0957799999999998e-18
34,9.1073284,2.9,0.025,0.188346,0.14187101,-3.0345599e-20
35,7.717617,5.2750001,0.025,0.77782899,0.080044203,-5.4512298e-18
36,5.8499999,0.29792743,0.025,1.10146,-0.18138701,4.01577e-18
37,8.4868132,4.8249999,0.025,0.652174,0.31147599,7.14299e-18
38,0.175,1.3493703,0.025,2.01354,-0.00167494,-1.6533900999999999e-19
39,5.675,2.360844,0.025,0.95241499,0.816724,-3.9093999e-18
40,9.4826059,1.7,0.025,0.28201601,-0.439486,6.140059899999999e-18
41,1.725,1.9267205,0.025,1.39921,-0.163077,-2.0186599999999998e-18
42,2.55,4.8567732,0.025,0.68051499,0.110698,-4.4944598e-18
43,7.4491355,1.8839683,0.025,0.53904599,-0.029849401,3.0656500999999996e-18
44,2.2,2.9988894,0.025,-0.059645198,0.101111,-9.2757501e-19
45,8.963,5.800016,0.025,0.60402697,-0.0040404601,9.6934798e-18
46,0.57500003,2.0421906,0.025,1.06005,0.113252,-1.4621999999999998e-18
47,8.833087,1.375,0.025,0.00761618,-0.57218999,-1.16024e-20
48,5.4841542,0.9770922,0.025,0.025089299,-0.0068488899,-6.9495897e-17
49,8.3499492,2.5958843,0.025,1.0071599,-0.54791701,1.9043801e-18
50,1.125,1.1472976,0.025,1.85186,-0.324947,1.62616e-20
51,4.0643021,2.744979,0.025,0.64774501,0.58600599,1.10178e-18
52,3.7183224,2.1776216,0.025,0.80047703,0.50587797,-1.66748e-18
53,8.0509685,3.490866,0.025,-0.31382599,-0.28467101,8.798779699999999e-18
54,4.6750003,4.9000745,0.025,0.214817,0.61296499,-1.19309e-17
55,5.9346474,4.253039,0.025,0.69560999,1.11695,-1.9385801e-18
56,7.9226357,1.8590824,0.025,0.57227403,-0.369259,-7.45216e-20
57,3.8250153,3.5329419,0.025,0.51789701,0.49895099,5.6394100999999996e-18
58,7.3319764,1.125,0.025,-0.44387501,0.124741,1.5600600999999998e-18
59,8.6206519,3.4041909,0.025,-0.595496,0.093582898,-5.70412e-18
60,3.5497792,3.9041806,0.025,0.120624,0.074614502,-9.8707597e-19
61,0.55000002,3.2113248,0.025,-0.12899099,0.14684001,7.257030299999999e-19
62,5.4000001,5.6939311,0.025,0.90161401,0.137087,-6.760389999999999e-18
63,8.6310148,0.52500002,0.025,-0.70102799,-0.319157,6.0694998e-20
64,9.0640271,0.57500001,0.025,-0.401281,-0.26732299,2.9166799000000003e-17
65,8.111399,0.92500002,0.025,-0.65697801,-0.315377,1.3876199999999999e-18
66,2.375,5.5062922,0.025,1.16509,0.44303399,-1.18384e-21
67,2.775,1.3205027,0.025,1.23827,0.078585602,-1.4587300000000001e-21
68,5.8845259,4.75,0.025,0.74727303,0.69699597,-2.7980599999999997e-18
69,7.6639528,4.55,0.025,0.50274402,-0.28528699,-1.5052399999999998e-18
70,3.8000001,1.2194664,0.025,0.78761101,0.18684401,-2.5585698999999996e-18
71,8.0106912,5.7005682,0.025,0.494196,0.28626001,1.32909e-17
72,7.8151405,5.5731785,0.025,0.756486,0.30473799,1.02932e-17
73,1.24986,4.4815917,0.025,1.2148,0.457389,-2.9429799999999998e-18
74,7.2758951,3.4468264,0.025,-0.042087201,-0.171581,1.7728899e-17
75,8.0499998,2.76906,0.025,0.86794102,-0.58740401,4.7345997999999994e-18
76,9.367136,3.8,0.025,-0.205576,-0.55562103,-1.23718e-17
77,1.4252565,5.9858739,0.025,-0.470541,0.020236701,-9.170570099999999e-18
78,8.616581,0.85,0.025,-0.68293202,-0.48109701,6.51525e-20
79,9.800149,5.75,0.025,0.073486097,-0.065825,-5.1453499e-17
80,1.175,2.9659511,0.025,-0.0048895101,-1.14754,-4.5948899e-18
81,8.9341233,4.0999999,0.025,-0.162605,-0.118949,3.9948699999999995e-18
82,9.9752426,4.6482749,0.025,0.000521707,-1.34707,-2.3503301e-19
83,0.85000003,1.363804,0.025,2.0143099,-0.19422901,-9.3353199e-22
84,2.3,5.7805335,0.025,0.84129101,0.24270201,-1.7360699e-18
85,0.22501418,2.5617977,0.025,-0.33506,0.0275166,-4.199e-18
