solver,num_measurements,seed,misfit,pde_err,reg,boundary,rmse,directional_rmse,angular_rmse_deg,config_id,config_label
weak_penalty,25,0,100.0,10.0,0.0001,10.0,1.0522346110980971,1.433136029719717,105.82301609914806,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01"
weak_penalty,25,0,100.0,10.0,0.0001,100.0,0.4826217332781619,1.3392519473819398,96.60815050675367,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02"
weak_penalty,25,0,100.0,10.0,0.0001,1000.0,5.303804474031548,1.3771196817383555,101.19140970302216,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03"
weak_penalty,25,0,100.0,10.0,0.01,10.0,0.7009770540598865,1.3882034453290315,100.32597630825627,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01"
weak_penalty,25,0,100.0,10.0,0.01,100.0,0.6441626817293346,1.352069412337807,98.81186472872055,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02"
weak_penalty,25,0,100.0,10.0,0.01,1000.0,2.093753272101103,1.3482322385829908,98.61219293529044,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,1.0,0.1,1e-06,10.0,0.18262756910073982,1.1508290230159444,86.09490161410967,1,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,1.0,0.1,1e-06,100.0,0.18228783433883852,1.1428753903789832,85.35045815760047,2,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,1.0,0.1,1e-06,1000.0,0.1817368188902209,1.1376756301171072,84.7182763954117,3,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,1.0,0.1,0.0001,10.0,0.16524892200197214,0.6819065057809287,47.26203959630964,4,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,1.0,0.1,0.0001,100.0,0.1652705709362064,0.6823918255059885,47.30241406719193,5,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,1.0,0.1,0.0001,1000.0,0.16531169088892328,0.6838722184188292,47.42939866213312,6,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,1.0,0.1,0.01,10.0,0.17246607975622297,0.5988279061550597,42.186994198978425,7,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,1.0,0.1,0.01,100.0,0.1727873382905741,0.597830901436271,42.12371278348215,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,1.0,0.1,0.01,1000.0,0.1728187276531409,0.597805649774762,42.12381413030695,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,1.0,1.0,1e-06,10.0,0.19027641176213853,1.3141200356986602,100.60010549894726,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,1.0,1.0,1e-06,100.0,0.19036965527336497,1.318348174546093,100.88603452760972,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,1.0,1.0,1e-06,1000.0,0.18993275932597253,1.3232749842482239,101.21929025205779,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,1.0,1.0,0.0001,10.0,0.1747807216761607,0.9262879899528423,67.19964245206366,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,1.0,1.0,0.0001,100.0,0.17476562622703448,0.9262320421230383,67.20573385504663,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,1.0,1.0,0.0001,1000.0,0.1746815118357627,0.9248628706069552,67.05720755578308,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,1.0,1.0,0.01,10.0,0.17314018452725355,0.6104987016336302,42.676416035142985,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,1.0,1.0,0.01,100.0,0.17349444841380138,0.6096768981330124,42.61656739010586,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,1.0,1.0,0.01,1000.0,0.17353018544852003,0.6097748467485999,42.62175807570269,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,1.0,10.0,1e-06,10.0,0.19679206682059114,1.3536337426389347,102.38575711163381,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,1.0,10.0,1e-06,100.0,0.19655083594628994,1.3520696588224144,102.23784885223014,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,1.0,10.0,1e-06,1000.0,0.19677228337139008,1.3633422630193854,103.16447756524363,21,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,1.0,10.0,0.0001,10.0,0.18277228943629814,1.1519325895355845,86.17075509078255,22,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,1.0,10.0,0.0001,100.0,0.18281187235439608,1.1525722464541621,86.24131119787782,23,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,1.0,10.0,0.0001,1000.0,0.18278056595001213,1.1515066004070258,86.15788907943801,24,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,1.0,10.0,0.01,10.0,0.1777923488267896,0.6873193904002682,47.44409454301584,25,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,1.0,10.0,0.01,100.0,0.1783545843625354,0.6893250443796253,47.61150865707933,26,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,1.0,10.0,0.01,1000.0,0.1784125772401676,0.6896507741502726,47.63934683545976,27,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,10.0,0.1,1e-06,10.0,0.18261929332926957,1.1502268108004632,86.03331126587639,28,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,10.0,0.1,1e-06,100.0,0.1822906349183609,1.1425674274553197,85.3189331531613,29,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,10.0,0.1,1e-06,1000.0,0.18173775095414152,1.1374747870263138,84.71944726285322,30,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,10.0,0.1,0.0001,10.0,0.16506517066475862,0.681081815396607,47.17300101315896,31,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,10.0,0.1,0.0001,100.0,0.16508620315828096,0.68158678454077,47.23856396397853,32,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,10.0,0.1,0.0001,1000.0,0.16511996574249568,0.6826809609087813,47.30978106851835,33,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,10.0,0.1,0.01,10.0,0.16349358046581036,0.5987443018677839,42.21893039993782,34,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,10.0,0.1,0.01,100.0,0.16386496631051484,0.5980010453675899,42.16898164508671,35,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,10.0,0.1,0.01,1000.0,0.16390469530217927,0.5978288986836513,42.16061303202543,36,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,10.0,1.0,1e-06,10.0,0.190278604827642,1.313186559340343,100.52817555342277,37,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,10.0,1.0,1e-06,100.0,0.1903709928806871,1.3176521650186774,100.83270678819811,38,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,10.0,1.0,1e-06,1000.0,0.18961591800846628,1.32576777950773,101.47100666472737,39,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,10.0,1.0,0.0001,10.0,0.1745779266103904,0.9257639741339387,67.14941822898575,40,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,10.0,1.0,0.0001,100.0,0.17456083559695473,0.9258205636390243,67.1634551953393,41,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,10.0,1.0,0.0001,1000.0,0.1744740883211962,0.9241913335821867,66.98624646468146,42,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,10.0,1.0,0.01,10.0,0.16358203648052702,0.6092801523435774,42.66406092845409,43,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,10.0,1.0,0.01,100.0,0.16399568768692155,0.6085404580489375,42.60724998720192,44,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,10.0,1.0,0.01,1000.0,0.16402989243072144,0.6084970466221917,42.60385800131738,45,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,10.0,10.0,1e-06,10.0,0.19678726162400476,1.3532370179043882,102.35763142071849,46,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,10.0,10.0,1e-06,100.0,0.1965099735011312,1.3514181398773293,102.17560365312681,47,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,10.0,10.0,1e-06,1000.0,0.19694059886281365,1.3605905747526603,102.90051883485349,48,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,10.0,10.0,0.0001,10.0,0.18265634955590188,1.1525289643293777,86.21526863220481,49,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,10.0,10.0,0.0001,100.0,0.18269454059821533,1.153137291113895,86.28365318890131,50,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,10.0,10.0,0.0001,1000.0,0.18263760780677474,1.1513364107366042,86.13061277913896,51,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,10.0,10.0,0.01,10.0,0.16621891412198422,0.6807603274218215,47.14132350463089,52,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,10.0,10.0,0.01,100.0,0.166932999775798,0.6827329441115922,47.29084583062672,53,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,10.0,10.0,0.01,1000.0,0.16701247970764577,0.6831522515449305,47.32127766538325,54,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,100.0,0.1,1e-06,10.0,0.18230111596740106,1.1421913294278203,85.30875445106477,55,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,100.0,0.1,1e-06,100.0,0.18218310530547954,1.1409343946987376,85.17343503566224,56,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,100.0,0.1,1e-06,1000.0,0.18172649136649538,1.138957229825156,84.85523724695112,57,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,100.0,0.1,0.0001,10.0,0.16505715725744963,0.6796403371370293,47.05717887773667,58,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,100.0,0.1,0.0001,100.0,0.16507097396468182,0.6797577968413071,47.06977049004831,59,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,100.0,0.1,0.0001,1000.0,0.16510166444738347,0.6808364975825527,47.16212045546473,60,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,100.0,0.1,0.01,10.0,0.16225935708926265,0.5987111928156759,42.216082868142784,61,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,100.0,0.1,0.01,100.0,0.1626330309326003,0.5978427057904435,42.15940108251543,62,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,100.0,0.1,0.01,1000.0,0.16267472127656707,0.597813446623715,42.157684599758156,63,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,100.0,1.0,1e-06,10.0,0.1903477714807589,1.3184573510743294,100.84656208896858,64,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,100.0,1.0,1e-06,100.0,0.19034517256318,1.3181865233657495,100.82549612522,65,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,100.0,1.0,1e-06,1000.0,0.189642439862792,1.325462561195643,101.45653652535188,66,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,100.0,1.0,0.0001,10.0,0.17452702600476294,0.9248095482652905,67.08456615955448,67,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,100.0,1.0,0.0001,100.0,0.17453925741258866,0.9250551851109226,67.10986130923656,68,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,100.0,1.0,0.0001,1000.0,0.1744593743119531,0.9236257218625671,66.9532981357879,69,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,100.0,1.0,0.01,10.0,0.16224022398105148,0.6089847407846888,42.65206914912139,70,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,100.0,1.0,0.01,100.0,0.1626584871168025,0.6082852367889392,42.59593491686443,71,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,100.0,1.0,0.01,1000.0,0.16269167006490423,0.6081975001065696,42.587031168044135,72,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+03"
linear_least_squares,25,0,100.0,10.0,1e-06,10.0,0.19651296061444334,1.3508466387999194,102.13541125153522,73,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+01"
linear_least_squares,25,0,100.0,10.0,1e-06,100.0,0.19648016553135228,1.3529519193464006,102.28796536501656,74,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+02"
linear_least_squares,25,0,100.0,10.0,1e-06,1000.0,0.1969083175640584,1.3622897590435459,103.0613295128916,75,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+03"
linear_least_squares,25,0,100.0,10.0,0.0001,10.0,0.18264498708798269,1.1517341296528243,86.16246598642063,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01"
linear_least_squares,25,0,100.0,10.0,0.0001,100.0,0.18268285244778476,1.1525760920854191,86.24578593962964,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02"
linear_least_squares,25,0,100.0,10.0,0.0001,1000.0,0.1826240763281108,1.150740276535729,86.08841152953119,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03"
linear_least_squares,25,0,100.0,10.0,0.01,10.0,0.1644378355704023,0.6795381824344726,47.08574034418557,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01"
linear_least_squares,25,0,100.0,10.0,0.01,100.0,0.1651679101028825,0.6815203317691733,47.23338549804835,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02"
linear_least_squares,25,0,100.0,10.0,0.01,1000.0,0.16524751709560684,0.6818502412025317,47.258000213425895,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03"
minimum_residual,25,1,1.0,0.1,1e-06,,0.13634221124910698,0.762841002704604,53.294870680179685,1,"m=1e+00, pde=1e-01, reg=1e-06"
minimum_residual,25,1,1.0,0.1,0.0001,,0.15908740217596798,0.9533315588129554,68.03888214037043,2,"m=1e+00, pde=1e-01, reg=1e-04"
minimum_residual,25,1,1.0,0.1,0.01,,0.15703692585033288,0.6146793066974452,43.043374351115794,3,"m=1e+00, pde=1e-01, reg=1e-02"
minimum_residual,25,1,1.0,1.0,1e-06,,0.11717838511696492,0.6417749839275734,44.33664584178107,4,"m=1e+00, pde=1e+00, reg=1e-06"
minimum_residual,25,1,1.0,1.0,0.0001,,0.12986892120027216,0.7610663294033247,52.64087088056903,5,"m=1e+00, pde=1e+00, reg=1e-04"
minimum_residual,25,1,1.0,1.0,0.01,,0.15962062132550323,0.8098091670553456,56.345091180178116,6,"m=1e+00, pde=1e+00, reg=1e-02"
minimum_residual,25,1,1.0,10.0,1e-06,,0.11739061968263022,0.5418166543753031,36.3675155805721,7,"m=1e+00, pde=1e+01, reg=1e-06"
minimum_residual,25,1,1.0,10.0,0.0001,,0.11765491977749572,0.5652493321435751,38.398458848518786,8,"m=1e+00, pde=1e+01, reg=1e-04"
minimum_residual,25,1,1.0,10.0,0.01,,0.17597616933967747,1.0515088806655668,76.6738813838176,9,"m=1e+00, pde=1e+01, reg=1e-02"
minimum_residual,25,1,10.0,0.1,1e-06,,0.13834741645761903,0.7677205535624504,53.78558692055889,10,"m=1e+01, pde=1e-01, reg=1e-06"
minimum_residual,25,1,10.0,0.1,0.0001,,0.15929032083163405,0.9587842085434385,68.49102459074945,11,"m=1e+01, pde=1e-01, reg=1e-04"
minimum_residual,25,1,10.0,0.1,0.01,,0.1560677085531577,0.6136547967128446,43.00806687915292,12,"m=1e+01, pde=1e-01, reg=1e-02"
minimum_residual,25,1,10.0,1.0,1e-06,,0.13741453569643491,0.7595890814664205,52.95289317296405,13,"m=1e+01, pde=1e+00, reg=1e-06"
minimum_residual,25,1,10.0,1.0,0.0001,,0.1361024453023523,0.807483858270695,56.40815812629419,14,"m=1e+01, pde=1e+00, reg=1e-04"
minimum_residual,25,1,10.0,1.0,0.01,,0.15799347531247934,0.8033171241535983,55.78691335119655,15,"m=1e+01, pde=1e+00, reg=1e-02"
minimum_residual,25,1,10.0,10.0,1e-06,,0.1184534413746402,0.6380983860568784,43.90375298736114,16,"m=1e+01, pde=1e+01, reg=1e-06"
minimum_residual,25,1,10.0,10.0,0.0001,,0.11814316279155077,0.661916243045586,46.15749317423937,17,"m=1e+01, pde=1e+01, reg=1e-04"
minimum_residual,25,1,10.0,10.0,0.01,,0.1595920888227142,0.9405246889364626,66.91844900791203,18,"m=1e+01, pde=1e+01, reg=1e-02"
minimum_residual,25,1,100.0,0.1,1e-06,,0.13855420779921168,0.7682750159888136,53.82546779497899,19,"m=1e+02, pde=1e-01, reg=1e-06"
minimum_residual,25,1,100.0,0.1,0.0001,,0.15931669497597917,0.9593552607395198,68.54055640000787,20,"m=1e+02, pde=1e-01, reg=1e-04"
minimum_residual,25,1,100.0,0.1,0.01,,0.15596827184255843,0.613551602454045,43.00449119429859,21,"m=1e+02, pde=1e-01, reg=1e-02"
minimum_residual,25,1,100.0,1.0,1e-06,,0.13992148849898028,0.7748848772938134,54.14678172958083,22,"m=1e+02, pde=1e+00, reg=1e-06"
minimum_residual,25,1,100.0,1.0,0.0001,,0.13735705263026549,0.8140191049601921,56.93360349842447,23,"m=1e+02, pde=1e+00, reg=1e-04"
minimum_residual,25,1,100.0,1.0,0.01,,0.1578177630098941,0.8024076422801761,55.707706767012226,24,"m=1e+02, pde=1e+00, reg=1e-02"
minimum_residual,25,1,100.0,10.0,1e-06,,0.13543961649867856,0.7333127872545733,50.72610275729105,25,"m=1e+02, pde=1e+01, reg=1e-06"
minimum_residual,25,1,100.0,10.0,0.0001,,0.13634221043973152,0.7628409994321755,53.294870544441586,26,"m=1e+02, pde=1e+01, reg=1e-04"
minimum_residual,25,1,100.0,10.0,0.01,,0.15908740193125134,0.9533315574945304,68.03888201540154,27,"m=1e+02, pde=1e+01, reg=1e-02"
weak_penalty,25,1,1.0,0.1,1e-06,10.0,0.8946645071984214,1.4286500366325927,104.99920415722767,1,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+01"
weak_penalty,25,1,1.0,0.1,1e-06,100.0,1.012428364359708,1.3668803510353364,100.01777226911737,2,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+02"
weak_penalty,25,1,1.0,0.1,1e-06,1000.0,1.3399995300430816,1.4472059130660857,106.72255793531224,3,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+03"
weak_penalty,25,1,1.0,0.1,0.0001,10.0,1.5131131618282079,1.376076130126954,100.84211433367021,4,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+01"
weak_penalty,25,1,1.0,0.1,0.0001,100.0,0.9890824347080365,1.428203243682693,105.50752786739139,5,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+02"
weak_penalty,25,1,1.0,0.1,0.0001,1000.0,1.1250768334782537,1.3952313040906832,102.69862665482785,6,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+03"
weak_penalty,25,1,1.0,0.1,0.01,10.0,0.16784611202830663,0.9142591797714354,64.67033970879314,7,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+01"
weak_penalty,25,1,1.0,0.1,0.01,100.0,0.16794364317859584,0.9162085885373421,64.84314774343936,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02"
weak_penalty,25,1,1.0,0.1,0.01,1000.0,0.1679535326596112,0.91654374821936,64.86835882738572,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03"
weak_penalty,25,1,1.0,1.0,1e-06,10.0,1.9810920515414634,1.330984737541806,95.84893730005477,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01"
weak_penalty,25,1,1.0,1.0,1e-06,100.0,1.1794990751791006,1.4017768275886218,103.62230041729929,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02"
weak_penalty,25,1,1.0,1.0,1e-06,1000.0,6.664419417789997,1.469692717023486,109.34630045771799,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03"
weak_penalty,25,1,1.0,1.0,0.0001,10.0,0.8216521441881041,1.3311256575478416,97.22012820838675,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01"
weak_penalty,25,1,1.0,1.0,0.0001,100.0,1.0990340943097285,1.3986822386047284,101.75928546985725,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02"
weak_penalty,25,1,1.0,1.0,0.0001,1000.0,6.789044820400341,1.4215841062058874,104.90371782117704,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03"
weak_penalty,25,1,1.0,1.0,0.01,10.0,0.16378892143700519,0.9242300900453492,65.73780673993157,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01"
weak_penalty,25,1,1.0,1.0,0.01,100.0,0.17549115000117113,1.120864699447365,83.50747037846924,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02"
weak_penalty,25,1,1.0,1.0,0.01,1000.0,0.1756699851194905,1.1222125841969854,83.61228288547605,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03"
weak_penalty,25,1,1.0,10.0,1e-06,10.0,1.136753133825292,1.3666368093031735,99.26333439089403,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01"
weak_penalty,25,1,1.0,10.0,1e-06,100.0,0.6822818187141598,1.4497865920975501,107.11475918577437,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02"
weak_penalty,25,1,1.0,10.0,1e-06,1000.0,0.7070006299315894,1.4530074734304124,107.468591183904,21,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+03"
weak_penalty,25,1,1.0,10.0,0.0001,10.0,0.2692932655324541,1.440515506478887,105.81332980968546,22,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+01"
weak_penalty,25,1,1.0,10.0,0.0001,100.0,0.7965634202823009,1.370298407383093,99.69408547751596,23,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+02"
weak_penalty,25,1,1.0,10.0,0.0001,1000.0,0.20435744313115506,1.4527202166868582,107.53079052932615,24,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+03"
weak_penalty,25,1,1.0,10.0,0.01,10.0,0.20431823087878415,1.401764704887938,108.97564081960928,25,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+01"
weak_penalty,25,1,1.0,10.0,0.01,100.0,0.7282032324890021,1.5883786324561546,124.18050489859118,26,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+02"
weak_penalty,25,1,1.0,10.0,0.01,1000.0,0.9804093139712919,1.4461243452822437,105.9589359438609,27,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+03"
weak_penalty,25,1,10.0,0.1,1e-06,10.0,1.430103721783246,1.4148530617179955,104.17771915405459,28,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+01"
weak_penalty,25,1,10.0,0.1,1e-06,100.0,2.5394046895356346,1.3719160102632333,100.84504371464723,29,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+02"
weak_penalty,25,1,10.0,0.1,1e-06,1000.0,5.230091192491054,1.4295599959077907,106.20577657202098,30,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+03"
weak_penalty,25,1,10.0,0.1,0.0001,10.0,0.6590226483144588,1.3856642194145399,102.69664998980079,31,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+01"
weak_penalty,25,1,10.0,0.1,0.0001,100.0,1.5228538310655542,1.3654572087429866,99.6803297930889,32,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+02"
weak_penalty,25,1,10.0,0.1,0.0001,1000.0,5.5160482524776375,1.4019002313372395,102.60570166340462,33,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+03"
weak_penalty,25,1,10.0,0.1,0.01,10.0,0.16693219893515787,0.9116460246454647,64.44461240203577,34,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+01"
weak_penalty,25,1,10.0,0.1,0.01,100.0,0.1670339183152866,0.9136154818183777,64.62466212755879,35,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+02"
weak_penalty,25,1,10.0,0.1,0.01,1000.0,0.16704423483885017,0.9139486099844452,64.65052098008123,36,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+03"
weak_penalty,25,1,10.0,1.0,1e-06,10.0,1.2222154622086048,1.4170746506713923,103.5782201334176,37,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+01"
weak_penalty,25,1,10.0,1.0,1e-06,100.0,1.2758740578185237,1.3840793461221927,100.45566510037894,38,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+02"
weak_penalty,25,1,10.0,1.0,1e-06,1000.0,2.241378867127125,1.4000961468640105,103.67094387114349,39,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+03"
weak_penalty,25,1,10.0,1.0,0.0001,10.0,0.6852890948164878,1.387004311198605,101.18437992949659,40,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+01"
weak_penalty,25,1,10.0,1.0,0.0001,100.0,0.9594737299364945,1.3847398503989599,101.50879767562135,41,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+02"
weak_penalty,25,1,10.0,1.0,0.0001,1000.0,0.3840394205931923,1.3849127275811377,101.78193898199773,42,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+03"
weak_penalty,25,1,10.0,1.0,0.01,10.0,0.17603232358425644,1.0038049391932098,73.15626512538256,43,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+01"
weak_penalty,25,1,10.0,1.0,0.01,100.0,0.23254401311623663,1.3186725813865652,102.53661818499509,44,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+02"
weak_penalty,25,1,10.0,1.0,0.01,1000.0,0.18472778848198096,1.2139207268204095,92.04729412252067,45,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+03"
