solver,num_measurements,config_id,config_label,misfit,pde_err,reg,boundary,mean_relative_l2_error,std_relative_l2_error,count
linear_least_squares,50,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03",1.0,0.1,0.01,1000.0,0.8217243617120027,0.03462832941821544,3
linear_least_squares,50,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01",1.0,1.0,1e-06,10.0,0.5937587891026804,0.06932976303543338,3
linear_least_squares,50,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02",1.0,1.0,1e-06,100.0,0.5860993002893106,0.06719109168600912,3
linear_least_squares,50,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03",1.0,1.0,1e-06,1000.0,0.6162793592185349,0.089224712228184,3
linear_least_squares,50,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01",1.0,1.0,0.0001,10.0,0.6963347121537425,0.05336996617426716,3
linear_least_squares,50,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02",1.0,1.0,0.0001,100.0,0.6969903737252184,0.0535582133269008,3
linear_least_squares,50,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03",1.0,1.0,0.0001,1000.0,0.6974044435060279,0.05356557453188474,3
linear_least_squares,50,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01",1.0,1.0,0.01,10.0,0.815955271689459,0.03662078590588202,3
linear_least_squares,50,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02",1.0,1.0,0.01,100.0,0.8184640894676493,0.03700663315009808,3
linear_least_squares,50,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03",1.0,1.0,0.01,1000.0,0.8187277898644312,0.03702569389378864,3
linear_least_squares,50,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01",1.0,10.0,1e-06,10.0,0.6551870331790989,0.08946120242767494,3
linear_least_squares,50,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02",1.0,10.0,1e-06,100.0,0.644991477450137,0.07402440970126763,3
linear_least_squares,50,21,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+03",1.0,10.0,1e-06,1000.0,0.6497299485385472,0.07351333894722603,3
linear_least_squares,50,22,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+01",1.0,10.0,0.0001,10.0,0.6368505005342049,0.06279366330153208,3
linear_least_squares,50,23,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+02",1.0,10.0,0.0001,100.0,0.6373281504087686,0.0629512590757855,3
linear_least_squares,50,24,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+03",1.0,10.0,0.0001,1000.0,0.6373164290779766,0.06290071361983506,3
linear_least_squares,50,25,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+01",1.0,10.0,0.01,10.0,0.8081319479975798,0.045325881389129394,3
linear_least_squares,50,26,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+02",1.0,10.0,0.01,100.0,0.8114890678367058,0.04562111681812099,3
linear_least_squares,50,27,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+03",1.0,10.0,0.01,1000.0,0.8118320274761737,0.04564559600675345,3
linear_least_squares,50,28,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+01",10.0,0.1,1e-06,10.0,0.6503419330937771,0.06927385402318649,3
linear_least_squares,50,29,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+02",10.0,0.1,1e-06,100.0,0.7269797701661481,0.10864896219380919,3
linear_least_squares,50,30,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+03",10.0,0.1,1e-06,1000.0,0.8607089052986923,0.13363543847049555,3
linear_least_squares,50,31,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+01",10.0,0.1,0.0001,10.0,0.7210195102289604,0.038308964929386444,3
linear_least_squares,50,32,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+02",10.0,0.1,0.0001,100.0,0.723950968365975,0.03942014981354431,3
linear_least_squares,50,33,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+03",10.0,0.1,0.0001,1000.0,0.7263768710456536,0.04052379620040792,3
linear_least_squares,50,34,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+01",10.0,0.1,0.01,10.0,0.7623743748255519,0.024849835264180404,3
linear_least_squares,50,35,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+02",10.0,0.1,0.01,100.0,0.7670062761519055,0.025354456832048875,3
linear_least_squares,50,36,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+03",10.0,0.1,0.01,1000.0,0.7677745820920022,0.025443410037753283,3
linear_least_squares,50,37,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+01",10.0,1.0,1e-06,10.0,0.5903885676416002,0.06852537343422731,3
linear_least_squares,50,38,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+02",10.0,1.0,1e-06,100.0,0.6187400504348424,0.09299262344493996,3
linear_least_squares,50,39,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+03",10.0,1.0,1e-06,1000.0,0.7196921425944903,0.13368055669721624,3
linear_least_squares,50,40,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+01",10.0,1.0,0.0001,10.0,0.6919736989020246,0.05303344142937514,3
linear_least_squares,50,41,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+02",10.0,1.0,0.0001,100.0,0.6948812770012894,0.05345860183781768,3
linear_least_squares,50,42,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+03",10.0,1.0,0.0001,1000.0,0.6964685998183233,0.05392871067330493,3
linear_least_squares,50,43,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+01",10.0,1.0,0.01,10.0,0.7551935297907605,0.02729412887757754,3
linear_least_squares,50,44,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+02",10.0,1.0,0.01,100.0,0.7600455538989307,0.027899156160888425,3
linear_least_squares,50,45,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+03",10.0,1.0,0.01,1000.0,0.7608529044756503,0.028030508075285336,3
linear_least_squares,50,46,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+01",10.0,10.0,1e-06,10.0,0.6514712834479072,0.10518384421425829,3
linear_least_squares,50,47,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+02",10.0,10.0,1e-06,100.0,0.6689799353947067,0.08832439834542972,3
linear_least_squares,50,48,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+03",10.0,10.0,1e-06,1000.0,0.6813122425542911,0.11814383090241724,3
linear_least_squares,50,49,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+01",10.0,10.0,0.0001,10.0,0.631137084125842,0.06274824954405796,3
linear_least_squares,50,50,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+02",10.0,10.0,0.0001,100.0,0.6329988165663534,0.06298544790380067,3
linear_least_squares,50,51,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+03",10.0,10.0,0.0001,1000.0,0.6337700854366323,0.0626469685670343,3
linear_least_squares,50,52,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+01",10.0,10.0,0.01,10.0,0.7300732762066304,0.039390834640181345,3
linear_least_squares,50,53,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+02",10.0,10.0,0.01,100.0,0.7359684762969688,0.04014347778421235,3
linear_least_squares,50,54,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+03",10.0,10.0,0.01,1000.0,0.7368389151661727,0.040282924364947945,3
linear_least_squares,50,55,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+01",100.0,0.1,1e-06,10.0,0.7282503555861521,0.11426492255754633,3
linear_least_squares,50,56,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+02",100.0,0.1,1e-06,100.0,0.8392683983110912,0.13082925624286765,3
linear_least_squares,50,57,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+03",100.0,0.1,1e-06,1000.0,0.9397056989693477,0.06112933447563622,3
linear_least_squares,50,58,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+01",100.0,0.1,0.0001,10.0,0.718686146137752,0.03828701431363951,3
linear_least_squares,50,59,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+02",100.0,0.1,0.0001,100.0,0.7227059678790496,0.03990512124751485,3
linear_least_squares,50,60,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+03",100.0,0.1,0.0001,1000.0,0.7362813872720971,0.04464285488111245,3
linear_least_squares,50,61,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+01",100.0,0.1,0.01,10.0,0.7522634311338704,0.023454046298383296,3
linear_least_squares,50,62,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+02",100.0,0.1,0.01,100.0,0.7568857832497274,0.023723847046807377,3
linear_least_squares,50,63,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+03",100.0,0.1,0.01,1000.0,0.7596029708980662,0.023896582451806026,3
linear_least_squares,50,64,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+01",100.0,1.0,1e-06,10.0,0.6159580872366481,0.09013966771019313,3
linear_least_squares,50,65,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+02",100.0,1.0,1e-06,100.0,0.7012118843795051,0.12533558114537985,3
linear_least_squares,50,66,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+03",100.0,1.0,1e-06,1000.0,0.840073332319601,0.1334552641813113,3
linear_least_squares,50,67,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+01",100.0,1.0,0.0001,10.0,0.689873027803138,0.05268621595637348,3
linear_least_squares,50,68,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+02",100.0,1.0,0.0001,100.0,0.6930091009514902,0.053195686915383414,3
linear_least_squares,50,69,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+03",100.0,1.0,0.0001,1000.0,0.7030363959743012,0.05690963792369765,3
linear_least_squares,50,70,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+01",100.0,1.0,0.01,10.0,0.7443464020619124,0.025776376779639863,3
linear_least_squares,50,71,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+02",100.0,1.0,0.01,100.0,0.7492104349140728,0.026127062531365316,3
linear_least_squares,50,72,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+03",100.0,1.0,0.01,1000.0,0.752004804840965,0.02636299519977148,3
linear_least_squares,50,73,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+01",100.0,10.0,1e-06,10.0,0.6208855353515467,0.06050156867908067,3
linear_least_squares,50,74,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+02",100.0,10.0,1e-06,100.0,0.6381197305595178,0.06321471941845765,3
linear_least_squares,50,75,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+03",100.0,10.0,1e-06,1000.0,0.7022688431768603,0.10848826016951349,3
linear_least_squares,50,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01",100.0,10.0,0.0001,10.0,0.6290709020072507,0.06257486524800582,3
linear_least_squares,50,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02",100.0,10.0,0.0001,100.0,0.6310051659470247,0.062410227553626636,3
linear_least_squares,50,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03",100.0,10.0,0.0001,1000.0,0.6360151734377122,0.06344958718100274,3
linear_least_squares,50,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01",100.0,10.0,0.01,10.0,0.715951173898706,0.037816054896317335,3
linear_least_squares,50,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02",100.0,10.0,0.01,100.0,0.7218484006239935,0.038338714656979446,3
linear_least_squares,50,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03",100.0,10.0,0.01,1000.0,0.7247814157586959,0.0388365931658624,3
linear_least_squares,100,1,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+01",1.0,0.1,1e-06,10.0,0.5523285054503196,0.02314869644733457,3
linear_least_squares,100,2,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+02",1.0,0.1,1e-06,100.0,0.5646796659737215,0.020060085803109917,3
linear_least_squares,100,3,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+03",1.0,0.1,1e-06,1000.0,0.6531267577744134,0.011444193832440585,3
linear_least_squares,100,4,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+01",1.0,0.1,0.0001,10.0,0.6324355061325119,0.01520805511348551,3
linear_least_squares,100,5,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+02",1.0,0.1,0.0001,100.0,0.6338634483928859,0.014972639817987458,3
linear_least_squares,100,6,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+03",1.0,0.1,0.0001,1000.0,0.6342886986829651,0.01479217182542081,3
linear_least_squares,100,7,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+01",1.0,0.1,0.01,10.0,0.7425676471673038,0.0184106135366959,3
linear_least_squares,100,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02",1.0,0.1,0.01,100.0,0.7463794213580414,0.018057072850198808,3
linear_least_squares,100,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03",1.0,0.1,0.01,1000.0,0.746780308749245,0.01801769634465806,3
linear_least_squares,100,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01",1.0,1.0,1e-06,10.0,0.5363704711883082,0.03273681593843323,3
linear_least_squares,100,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02",1.0,1.0,1e-06,100.0,0.5406107927081661,0.029793999161814036,3
linear_least_squares,100,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03",1.0,1.0,1e-06,1000.0,0.5633988599080285,0.026099946301935333,3
linear_least_squares,100,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01",1.0,1.0,0.0001,10.0,0.6032465373966718,0.013047184348369475,3
linear_least_squares,100,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02",1.0,1.0,0.0001,100.0,0.6046407155183564,0.012499945241519634,3
linear_least_squares,100,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03",1.0,1.0,0.0001,1000.0,0.6049557904356706,0.012413440221488966,3
linear_least_squares,100,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01",1.0,1.0,0.01,10.0,0.7396958506749653,0.01678903151871833,3
linear_least_squares,100,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02",1.0,1.0,0.01,100.0,0.7436731415458913,0.01643302453980167,3
linear_least_squares,100,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03",1.0,1.0,0.01,1000.0,0.7440964922978267,0.016390928944926532,3
linear_least_squares,100,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01",1.0,10.0,1e-06,10.0,0.5709906294706134,0.06183370645307516,3
linear_least_squares,100,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02",1.0,10.0,1e-06,100.0,0.5795252222817849,0.03588213040840842,3
linear_least_squares,100,21,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+03",1.0,10.0,1e-06,1000.0,0.5697891481138729,0.05187842130316134,3
linear_least_squares,100,22,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+01",1.0,10.0,0.0001,10.0,0.5550680916766875,0.02251319266926364,3
linear_least_squares,100,23,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+02",1.0,10.0,0.0001,100.0,0.5563521638306518,0.0221089669188683,3
linear_least_squares,100,24,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+03",1.0,10.0,0.0001,1000.0,0.5565088298932518,0.02198121704106719,3
linear_least_squares,100,25,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+01",1.0,10.0,0.01,10.0,0.7338788795749499,0.011138392885638917,3
linear_least_squares,100,26,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+02",1.0,10.0,0.01,100.0,0.7388772227210106,0.010671044949612797,3
linear_least_squares,100,27,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+03",1.0,10.0,0.01,1000.0,0.7393980792464232,0.01061842630342944,3
linear_least_squares,100,28,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+01",10.0,0.1,1e-06,10.0,0.5546084490486954,0.0247536108965116,3
linear_least_squares,100,29,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+02",10.0,0.1,1e-06,100.0,0.6465613394209195,0.004394500182553649,3
linear_least_squares,100,30,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+03",10.0,0.1,1e-06,1000.0,0.8843994570183615,0.03205315575417943,3
linear_least_squares,100,31,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+01",10.0,0.1,0.0001,10.0,0.6246338194758144,0.01667249993133728,3
linear_least_squares,100,32,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+02",10.0,0.1,0.0001,100.0,0.6313643619221128,0.014984235362405812,3
linear_least_squares,100,33,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+03",10.0,0.1,0.0001,1000.0,0.6336772881759174,0.014570386218856455,3
linear_least_squares,100,34,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+01",10.0,0.1,0.01,10.0,0.6673512543450251,0.027831918974450184,3
linear_least_squares,100,35,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+02",10.0,0.1,0.01,100.0,0.6767896846316052,0.026600383892232172,3
linear_least_squares,100,36,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+03",10.0,0.1,0.01,1000.0,0.6784807032997612,0.026384039757281586,3
linear_least_squares,100,37,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+01",10.0,1.0,1e-06,10.0,0.5350738021460514,0.030588636852415054,3
linear_least_squares,100,38,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+02",10.0,1.0,1e-06,100.0,0.5629691865763542,0.025275967484124626,3
linear_least_squares,100,39,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+03",10.0,1.0,1e-06,1000.0,0.66820301171293,0.02229418699597631,3
linear_least_squares,100,40,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+01",10.0,1.0,0.0001,10.0,0.5948854494573911,0.015552673411907355,3
linear_least_squares,100,41,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+02",10.0,1.0,0.0001,100.0,0.6011447040386803,0.013139848152259413,3
linear_least_squares,100,42,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+03",10.0,1.0,0.0001,1000.0,0.6030544729230107,0.012531418123144906,3
linear_least_squares,100,43,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+01",10.0,1.0,0.01,10.0,0.6604053149404757,0.02538319803932921,3
linear_least_squares,100,44,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+02",10.0,1.0,0.01,100.0,0.6699886798862887,0.02415225181350427,3
linear_least_squares,100,45,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+03",10.0,1.0,0.01,1000.0,0.6716938080561845,0.023972947092751034,3
linear_least_squares,100,46,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+01",10.0,10.0,1e-06,10.0,0.5742679136090648,0.06625553785108165,3
linear_least_squares,100,47,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+02",10.0,10.0,1e-06,100.0,0.5697451762104451,0.05414467471935705,3
linear_least_squares,100,48,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+03",10.0,10.0,1e-06,1000.0,0.57622751743515,0.008879304165461578,3
linear_least_squares,100,49,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+01",10.0,10.0,0.0001,10.0,0.545469732372999,0.024438326310056234,3
linear_least_squares,100,50,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+02",10.0,10.0,0.0001,100.0,0.5508642093075763,0.022742246872500645,3
linear_least_squares,100,51,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+03",10.0,10.0,0.0001,1000.0,0.552301308023683,0.022360748154019745,3
linear_least_squares,100,52,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+01",10.0,10.0,0.01,10.0,0.6350979863003002,0.01623343689003386,3
linear_least_squares,100,53,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+02",10.0,10.0,0.01,100.0,0.6455934297210079,0.014577007841681358,3
linear_least_squares,100,54,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+03",10.0,10.0,0.01,1000.0,0.6473618564608636,0.014300718444897182,3
linear_least_squares,100,55,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+01",100.0,0.1,1e-06,10.0,0.6374651771602975,0.006278116879708392,3
linear_least_squares,100,56,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+02",100.0,0.1,1e-06,100.0,0.8422222580769008,0.024379053119675368,3
linear_least_squares,100,57,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+03",100.0,0.1,1e-06,1000.0,0.9603773126901322,0.002789744982706566,3
linear_least_squares,100,58,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+01",100.0,0.1,0.0001,10.0,0.6193911357316121,0.017868995754745844,3
linear_least_squares,100,59,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+02",100.0,0.1,0.0001,100.0,0.6256797186910534,0.015999742900738547,3
linear_least_squares,100,60,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+03",100.0,0.1,0.0001,1000.0,0.6373820318422702,0.015061709632426186,3
linear_least_squares,100,61,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+01",100.0,0.1,0.01,10.0,0.6519685116251251,0.03047555153565273,3
linear_least_squares,100,62,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+02",100.0,0.1,0.01,100.0,0.6608936415185002,0.029008375300999697,3
linear_least_squares,100,63,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+03",100.0,0.1,0.01,1000.0,0.6677334005923495,0.027947702524235923,3
linear_least_squares,100,64,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+01",100.0,1.0,1e-06,10.0,0.5574307341345123,0.02729401621314355,3
linear_least_squares,100,65,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+02",100.0,1.0,1e-06,100.0,0.6396208689243484,0.02658112488634179,3
linear_least_squares,100,66,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+03",100.0,1.0,1e-06,1000.0,0.8820672018082042,0.023719720786214423,3
linear_least_squares,100,67,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+01",100.0,1.0,0.0001,10.0,0.5895467662498227,0.017653843528461693,3
linear_least_squares,100,68,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+02",100.0,1.0,0.0001,100.0,0.5953937928365863,0.015622127258813666,3
linear_least_squares,100,69,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+03",100.0,1.0,0.0001,1000.0,0.6064297409551173,0.012749075508441107,3
linear_least_squares,100,70,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+01",100.0,1.0,0.01,10.0,0.6443495373217134,0.027891817293556054,3
linear_least_squares,100,71,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+02",100.0,1.0,0.01,100.0,0.6534793303703197,0.026441380528906953,3
linear_least_squares,100,72,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+03",100.0,1.0,0.01,1000.0,0.6603812567551309,0.025454573292062955,3
linear_least_squares,100,73,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+01",100.0,10.0,1e-06,10.0,0.5437342713677152,0.027854513935402718,3
linear_least_squares,100,74,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+02",100.0,10.0,1e-06,100.0,0.5860669968977787,0.0422962035510016,3
linear_least_squares,100,75,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+03",100.0,10.0,1e-06,1000.0,0.6468786649645318,0.042115848457129824,3
linear_least_squares,100,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01",100.0,10.0,0.0001,10.0,0.5406210182575714,0.025827677044699293,3
linear_least_squares,100,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02",100.0,10.0,0.0001,100.0,0.5453431935020014,0.02434854232984367,3
linear_least_squares,100,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03",100.0,10.0,0.0001,1000.0,0.5522720384097296,0.02326547610510976,3
linear_least_squares,100,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01",100.0,10.0,0.01,10.0,0.6155400049092955,0.0184226769297987,3
linear_least_squares,100,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02",100.0,10.0,0.01,100.0,0.6256674690311087,0.016576631218454478,3
linear_least_squares,100,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03",100.0,10.0,0.01,1000.0,0.6324355060782537,0.015208055234986913,3
linear_least_squares,200,1,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+01",1.0,0.1,1e-06,10.0,0.41394096694362426,0.01138797327415213,3
linear_least_squares,200,2,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+02",1.0,0.1,1e-06,100.0,0.4213555670219346,0.011346933573120327,3
linear_least_squares,200,3,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+03",1.0,0.1,1e-06,1000.0,0.4746849685612453,0.0014407462988140964,3
linear_least_squares,200,4,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+01",1.0,0.1,0.0001,10.0,0.47689764543249313,0.01598364044394914,3
linear_least_squares,200,5,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+02",1.0,0.1,0.0001,100.0,0.47927081965786167,0.015631118879522492,3
linear_least_squares,200,6,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+03",1.0,0.1,0.0001,1000.0,0.4799346333780232,0.01538228114225036,3
linear_least_squares,200,7,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+01",1.0,0.1,0.01,10.0,0.5928520735084702,0.008637195151060179,3
linear_least_squares,200,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02",1.0,0.1,0.01,100.0,0.5990574106732734,0.008454139664504213,3
linear_least_squares,200,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03",1.0,0.1,0.01,1000.0,0.5997246618310543,0.008459194266140283,3
linear_least_squares,200,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01",1.0,1.0,1e-06,10.0,0.4168515169819765,0.018372063867253426,3
linear_least_squares,200,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02",1.0,1.0,1e-06,100.0,0.41603048361788225,0.01675327581389858,3
linear_least_squares,200,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03",1.0,1.0,1e-06,1000.0,0.42676496618910736,0.01751398257754074,3
linear_least_squares,200,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01",1.0,1.0,0.0001,10.0,0.44748639337482227,0.01892195742127341,3
linear_least_squares,200,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02",1.0,1.0,0.0001,100.0,0.4499129243702204,0.018400675412905874,3
linear_least_squares,200,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03",1.0,1.0,0.0001,1000.0,0.4500710280656244,0.018158884315716585,3
linear_least_squares,200,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01",1.0,1.0,0.01,10.0,0.5900848393907582,0.009307682327664036,3
linear_least_squares,200,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02",1.0,1.0,0.01,100.0,0.5964317417562259,0.009081600490493738,3
linear_least_squares,200,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03",1.0,1.0,0.01,1000.0,0.5971153481580623,0.009066236819806759,3
